"LEVEL"	"TAXA"	"Project_248"	"Project_SSputum-dil-DNase-cDNA"	"Project_SSputum-dil-DNase-RAB"	"Project_SSputum-dil-no-cDNA"	"Project_SSputum-dil-no-RAB"	"Project_SSputum-DNase-cDNA"	"Project_SSputum-DNase-RAB"	"Project_SSputum-no-cDNA"	"Project_SSputum-no-RAB"
"strain"	"Propionibacterium propionicum F0230a"	0	2	0	1	0	5	0	11	0
"strain"	"Proteus mirabilis BB2000"	0	21	13	78	0	81	87	149	7
"strain"	"Proteus mirabilis HI4320"	0	44	8	111	2	96	102	266	3
"strain"	"Providencia stuartii MRSN 2154"	0	23	2	22	0	81	177	90	1
"strain"	"Pseudoalteromonas haloplanktis TAC125"	0	0	0	0	0	3	0	0	0
"strain"	"Pseudomonas aeruginosa B136-33"	0	55	18	209	1	132	48	2062	0
"strain"	"Pseudomonas aeruginosa c7447m"	0	46	27	188	0	130	56	1854	0
"strain"	"Pseudomonas aeruginosa DK2"	0	65	22	201	1	173	47	1809	0
"strain"	"Pseudomonas aeruginosa LES431"	0	45	24	175	1	149	46	1708	0
"strain"	"Pseudomonas aeruginosa LESB58"	0	61	31	186	0	160	56	1708	1
"strain"	"Pseudomonas aeruginosa M18"	0	61	32	176	1	181	48	1973	0
"strain"	"Pseudomonas aeruginosa MTB-1"	0	49	18	219	0	179	50	2210	2
"strain"	"Pseudomonas aeruginosa NCGM2.S1"	0	63	23	331	1	173	45	2870	3
"strain"	"Pseudomonas aeruginosa PA1"	0	57	24	185	0	171	69	1671	1
"strain"	"Pseudomonas aeruginosa PA1R"	0	74	13	156	0	176	58	1578	1
"strain"	"Pseudomonas aeruginosa PA7"	0	87	29	366	1	166	46	3585	3
"strain"	"Pseudomonas aeruginosa PAO1"	0	64	21	111	0	139	55	1369	0
"strain"	"Pseudomonas aeruginosa PAO1-VE13"	0	62	22	159	1	145	66	1381	0
"strain"	"Pseudomonas aeruginosa PAO1-VE2"	0	54	20	135	1	132	64	1336	0
"strain"	"Pseudomonas aeruginosa PAO581"	0	51	22	138	0	130	58	1391	0
"strain"	"Pseudomonas aeruginosa RP73"	0	53	28	204	0	124	46	1875	1
"strain"	"Pseudomonas aeruginosa SCV20265"	4	75	31	196	0	151	62	1925	1
"strain"	"Pseudomonas aeruginosa UCBPP-PA14"	0	50	14	237	0	146	43	1965	0
"strain"	"Pseudomonas brassicacearum subsp. brassicacearum NFM421"	0	10	3	0	0	976	12	17	0
"strain"	"Pseudomonas denitrificans ATCC 13867"	0	7	1	0	0	35	7	11	0
"strain"	"Pseudomonas entomophila L48"	0	0	0	1	0	372	0	6	0
"strain"	"Pseudomonas fluorescens A506"	4	98	25	92	0	2566	59	1022	0
"strain"	"Pseudomonas fluorescens F113"	0	13	21	2	1	354	12	14	0
"strain"	"Pseudomonas fluorescens Pf0-1"	0	13	14	0	0	741	9	13	0
"strain"	"Pseudomonas fluorescens SBW25"	2	68	45	42	0	572	14	1217	0
"strain"	"Pseudomonas fulva 12-X"	0	2	0	0	0	41	1	0	0
"strain"	"Pseudomonas mendocina NK-01"	0	15	0	0	0	17	0	2	0
"strain"	"Pseudomonas mendocina ymp"	1	37	4	0	0	41	4	2	0
"strain"	"Pseudomonas monteilii SB3078"	0	0	0	1	0	46	0	2	0
"strain"	"Pseudomonas monteilii SB3101"	0	1	1	1	0	57	0	1	0
"strain"	"Pseudomonas phage PaMx73"	0	0	0	0	0	0	0	3	0
"strain"	"Pseudomonas poae RE*1-1-14"	0	37	24	6	0	1643	24	119	0
"strain"	"Pseudomonas protegens CHA0"	0	7	7	1	0	426	17	21	0
"strain"	"Pseudomonas protegens Pf-5"	0	8	7	0	0	416	24	9	0
"strain"	"Pseudomonas putida BIRD-1"	0	1	0	0	0	99	0	0	0
"strain"	"Pseudomonas putida F1"	0	1	1	0	0	16	0	0	0
"strain"	"Pseudomonas putida GB-1"	0	1	0	0	0	93	0	3	0
"strain"	"Pseudomonas putida H8234"	0	8	2	4	0	61	0	26	0
"strain"	"Pseudomonas putida HB3267"	0	3	0	4	0	87	0	37	0
"strain"	"Pseudomonas putida KT2440"	0	2	0	0	0	106	0	2	0
"strain"	"Pseudomonas putida NBRC 14164"	0	3	6	0	0	30	1	0	0
"strain"	"Pseudomonas putida ND6"	2	3	1	0	0	14	1	12	0
"strain"	"Pseudomonas putida S16"	0	1	0	0	0	16	0	3	0
"strain"	"Pseudomonas putida W619"	0	7	10	0	0	21	3	3	0
"strain"	"Pseudomonas resinovorans NBRC 106553"	0	3	1	2	0	31	4	6	0
"strain"	"Pseudomonas savastanoi pv. phaseolicola 1448A"	0	3	11	0	0	132	5	1	0
"strain"	"Pseudomonas stutzeri A1501"	0	5	0	0	0	31	0	3	0
"strain"	"Pseudomonas stutzeri ATCC 17588 = LMG 11199"	0	5	1	0	0	5	2	6	0
"strain"	"Pseudomonas stutzeri CCUG 29243"	0	3	0	1	0	55	1	4	0
"strain"	"Pseudomonas stutzeri DSM 10701"	0	0	0	0	0	10	1	0	0
"strain"	"Pseudomonas stutzeri DSM 4166"	0	10	0	0	0	11	1	2	0
"strain"	"Pseudomonas stutzeri RCH2"	2	2	0	0	0	19	0	7	0
"strain"	"Pseudomonas syringae pv. syringae B728a"	0	3	12	0	0	118	5	6	0
"strain"	"Pseudomonas syringae pv. tomato str. DC3000"	0	4	1	0	0	121	0	2	0
"strain"	"Pseudoxanthomonas spadix BD-a59"	0	0	0	0	0	1	0	0	0
"strain"	"Pseudoxanthomonas suwonensis 11-1"	0	0	1	0	0	5	5	0	0
"strain"	"Psychrobacter arcticus 273-4"	0	1	0	0	0	7	0	1	0
"strain"	"Psychrobacter cryohalolentis K5"	0	2	0	0	0	9	0	1	0
"strain"	"Rahnella aquatilis CIP 78.65 = ATCC 33071"	0	0	0	0	0	10	8	0	0
"strain"	"Rahnella aquatilis HX2"	0	5	1	0	0	17	9	0	0
"strain"	"Ralstonia eutropha H16"	0	1	0	0	0	0	0	0	0
"strain"	"Ralstonia eutropha JMP134"	0	0	0	0	0	0	0	1	0
"strain"	"Ralstonia pickettii 12D"	31	4	0	0	0	1	0	4	0
"strain"	"Ralstonia pickettii 12J"	17	16	0	0	0	6	0	3	0
"strain"	"Ralstonia solanacearum CMR15"	0	1	0	0	0	0	0	0	0
"strain"	"Ralstonia solanacearum FQY_4"	0	1	0	0	0	0	0	0	0
"strain"	"Ralstonia solanacearum GMI1000"	0	0	0	0	0	1	0	3	0
"strain"	"Ralstonia solanacearum Po82"	0	0	0	0	0	1	0	0	0
"strain"	"Ramlibacter tataouinensis TTB310"	0	1	2	0	0	2	0	0	0
"strain"	"Raoultella ornithinolytica B6"	0	7	2	0	0	27	23	1	0
"strain"	"Respiratory syncytial virus type A"	0	0	0	0	0	0	1	0	0
"strain"	"Rhizobium etli CIAT 652"	0	0	0	0	0	2	0	0	0
"strain"	"Rhodococcus erythropolis PR4"	0	3	0	0	0	2	0	0	0
"strain"	"Rhodoferax ferrireducens T118"	0	0	0	0	0	1	0	0	0
"strain"	"Riemerella anatipestifer ATCC 11845 = DSM 15868"	0	0	0	0	0	2	0	0	0
"strain"	"Riemerella anatipestifer RA-CH-1"	0	0	0	0	0	3	0	0	0
"strain"	"Riemerella anatipestifer RA-GD"	0	0	0	0	0	1	0	0	0
"strain"	"Rothia dentocariosa ATCC 17931"	9	120	95	23	1	244	186	141	2
"strain"	"Rothia mucilaginosa DY-18"	13	549	755	199	10	1259	1004	2366	6
"strain"	"Rubrivivax gelatinosus IL144"	0	0	0	0	0	1	0	0	0
"strain"	"Salmonella bongori N268-08"	0	2	1	0	0	9	2	0	0
"strain"	"Salmonella bongori NCTC 12419"	0	5	2	0	0	7	4	0	0
"strain"	"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. 08-1736"	0	2	0	0	0	7	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Agona str. 24249"	0	1	1	0	0	3	3	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Agona str. SL483"	0	3	1	0	0	5	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000189"	0	1	1	0	0	7	1	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67"	0	2	1	2	0	5	0	6	0
"strain"	"Salmonella enterica subsp. enterica serovar Cubana str. CFSAN002050"	0	6	3	3	0	11	1	5	0
"strain"	"Salmonella enterica subsp. enterica serovar Dublin str. CT_02021853"	0	1	3	0	0	6	0	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Enteritidis str. P125109"	0	0	1	0	0	3	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Gallinarum str. 287/91"	0	6	2	0	0	6	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. CDC1983-67"	0	3	0	0	0	7	3	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Gallinarum/pullorum str. RKS5078"	0	1	1	0	0	3	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Heidelberg str. 41578"	0	4	3	0	0	8	4	5	0
"strain"	"Salmonella enterica subsp. enterica serovar Heidelberg str. B182"	0	2	10	0	0	5	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN002069"	0	5	1	1	0	13	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Heidelberg str. SL476"	0	1	1	5	0	9	1	14	0
"strain"	"Salmonella enterica subsp. enterica serovar Javiana str. CFSAN001992"	0	4	1	0	0	10	2	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Newport str. SL254"	3	2	1	2	1	8	1	16	0
"strain"	"Salmonella enterica subsp. enterica serovar Newport str. USMARC-S3124.1"	0	2	1	0	0	7	1	4	0
"strain"	"Salmonella enterica subsp. enterica serovar Paratyphi A str. AKU_12601"	0	2	0	0	0	7	2	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150"	0	1	0	0	0	2	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Paratyphi C str. RKS4594"	0	0	0	0	0	5	0	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Pullorum str. S06004"	0	2	1	0	0	3	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Schwarzengrund str. CVM19633"	0	6	3	2	0	10	2	14	0
"strain"	"Salmonella enterica subsp. enterica serovar Thompson str. RM6836"	0	6	1	0	0	17	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhi str. CT18"	0	6	2	2	0	5	0	6	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12"	0	1	1	2	0	6	0	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhi str. Ty21a"	0	1	3	0	0	1	2	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S"	0	0	1	0	0	8	1	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. 798"	0	1	0	0	0	7	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. D23580"	0	3	3	0	0	6	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. DT104"	0	2	3	0	0	9	0	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. DT2"	0	4	1	0	0	8	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. LT2"	0	3	1	0	0	9	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344"	0	1	0	0	0	3	0	1	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74"	0	0	3	0	0	5	0	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. T000240"	0	5	0	3	0	4	0	28	1
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. U288"	0	2	1	0	0	5	1	4	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium str. UK-1"	0	2	1	0	0	10	1	0	0
"strain"	"Salmonella enterica subsp. enterica serovar Typhimurium var. 5- str. CFSAN001921"	0	2	2	0	0	5	0	26	0
"strain"	"Sebaldella termitidis ATCC 33386"	0	2	0	0	0	2	4	0	0
"strain"	"Selenomonas sputigena ATCC 35185"	1	4	0	1	0	15	11	19	0
"strain"	"Serratia liquefaciens ATCC 27592"	0	43	83	1	0	145	127	2	1
"strain"	"Serratia marcescens FGI94"	0	49	6	0	0	108	16	6	0
"strain"	"Serratia marcescens WW4"	0	789	506	131	4	1889	1062	1559	5
"strain"	"Serratia plymuthica 4Rx13"	0	46	14	1	0	94	37	0	0
"strain"	"Serratia plymuthica AS9"	0	22	10	1	0	69	25	1	0
"strain"	"Serratia plymuthica S13"	0	36	14	0	1	104	29	1	0
"strain"	"Serratia proteamaculans 568"	0	28	13	0	0	76	28	0	0
"strain"	"Shigella boydii Sb227"	0	14	9	1	0	20	18	17	0
"strain"	"Shigella dysenteriae Sd197"	0	13	6	0	0	30	20	10	0
"strain"	"Shigella flexneri 2002017"	0	12	15	3	0	38	9	20	0
"strain"	"Shigella flexneri 2a str. 301"	0	11	8	4	0	25	13	15	0
"strain"	"Shigella flexneri 5 str. 8401"	0	16	6	2	0	26	9	12	0
"strain"	"Shigella sonnei 53G"	0	18	10	4	1	28	20	17	1
"strain"	"Shigella sonnei Ss046"	0	13	8	3	1	26	15	14	1
"strain"	"Shimwellia blattae DSM 4481 = NBRC 105725"	0	11	6	0	0	21	9	0	0
"strain"	"Siccibacter turicensis z3032"	0	1	0	1	0	1	3	3	0
"strain"	"Sodalis glossinidius str. 'morsitans'"	0	1	0	1	0	1	0	22	0
"strain"	"Solibacillus silvestris StLB046"	0	1	0	0	0	0	1	0	0
"strain"	"Sphingobium chlorophenolicum L-1"	0	1	0	0	0	0	0	0	0
"strain"	"Sphingobium japonicum UT26S"	0	2	0	0	0	0	0	1	0
"strain"	"Sphingomonas wittichii RW1"	0	1	0	0	0	0	0	0	0
"strain"	"Spirosoma linguale DSM 74"	0	1	0	0	0	0	0	0	0
"strain"	"Staphylococcus aureus 04-02981"	0	39	30	22	2	98	72	23	0
"strain"	"Staphylococcus aureus 08BA02176"	0	32	28	6	1	78	65	6	0
"strain"	"Staphylococcus aureus Bmb9393"	0	37	29	15	0	78	50	26	0
"strain"	"Staphylococcus aureus CA-347"	0	25	31	12	0	62	50	47	0
"strain"	"Staphylococcus aureus M1"	0	4	9	24	1	18	15	40	1
"strain"	"Staphylococcus aureus RF122"	0	27	28	2	1	80	35	5	0
"strain"	"Staphylococcus aureus subsp. aureus 11819-97"	0	29	29	15	0	83	38	27	0
"strain"	"Staphylococcus aureus subsp. aureus 55/2053"	0	20	21	5	0	49	45	14	0
"strain"	"Staphylococcus aureus subsp. aureus 6850"	0	31	25	6	0	60	53	18	1
"strain"	"Staphylococcus aureus subsp. aureus 71193"	0	17	31	6	0	95	81	9	0
"strain"	"Staphylococcus aureus subsp. aureus CN1"	0	22	20	20	0	76	100	19	0
"strain"	"Staphylococcus aureus subsp. aureus COL"	0	34	30	19	1	97	66	32	0
"strain"	"Staphylococcus aureus subsp. aureus ECT-R 2"	0	28	27	28	1	80	68	42	0
"strain"	"Staphylococcus aureus subsp. aureus ED133"	0	26	46	5	0	68	38	16	0
"strain"	"Staphylococcus aureus subsp. aureus ED98"	0	17	34	17	0	60	53	32	0
"strain"	"Staphylococcus aureus subsp. aureus HO 5096 0412"	0	33	33	8	0	77	63	11	0
"strain"	"Staphylococcus aureus subsp. aureus JH1"	0	55	48	22	1	137	92	45	2
"strain"	"Staphylococcus aureus subsp. aureus JH9"	0	31	37	22	2	117	51	44	0
"strain"	"Staphylococcus aureus subsp. aureus JKD6159"	0	20	22	4	0	62	70	10	0
"strain"	"Staphylococcus aureus subsp. aureus LGA251"	0	28	26	7	1	99	53	8	0
"strain"	"Staphylococcus aureus subsp. aureus M013"	0	22	36	22	0	70	52	25	0
"strain"	"Staphylococcus aureus subsp. aureus MRSA252"	0	19	23	12	0	77	53	17	2
"strain"	"Staphylococcus aureus subsp. aureus MSSA476"	0	33	37	10	0	81	76	16	2
"strain"	"Staphylococcus aureus subsp. aureus Mu3"	0	27	36	17	1	90	69	28	1
"strain"	"Staphylococcus aureus subsp. aureus Mu50"	0	28	29	19	0	92	63	40	0
"strain"	"Staphylococcus aureus subsp. aureus MW2"	0	25	43	15	0	80	61	15	0
"strain"	"Staphylococcus aureus subsp. aureus N315"	0	27	24	17	0	87	65	32	0
"strain"	"Staphylococcus aureus subsp. aureus NCTC 8325"	0	31	40	22	1	88	63	41	0
"strain"	"Staphylococcus aureus subsp. aureus SA40"	0	31	27	7	0	80	44	16	2
"strain"	"Staphylococcus aureus subsp. aureus SA957"	0	29	18	13	0	64	40	25	0
"strain"	"Staphylococcus aureus subsp. aureus ST228"	0	189	220	131	2	568	404	257	4
"strain"	"Staphylococcus aureus subsp. aureus ST398"	0	33	22	4	0	85	68	8	0
"strain"	"Staphylococcus aureus subsp. aureus str. JKD6008"	0	35	25	18	0	105	60	26	0
"strain"	"Staphylococcus aureus subsp. aureus str. Newman"	0	32	26	25	3	80	67	35	0
"strain"	"Staphylococcus aureus subsp. aureus T0131"	0	34	31	15	1	102	61	24	2
"strain"	"Staphylococcus aureus subsp. aureus TCH60"	0	37	25	10	0	82	50	13	0
"strain"	"Staphylococcus aureus subsp. aureus TW20"	0	28	30	14	0	89	49	23	0
"strain"	"Staphylococcus aureus subsp. aureus USA300_FPR3757"	0	39	41	26	1	82	71	43	2
"strain"	"Staphylococcus aureus subsp. aureus VC40"	0	29	27	19	0	66	57	27	0
"strain"	"Staphylococcus aureus subsp. aureus Z172"	0	28	26	9	0	66	60	23	0
"strain"	"Staphylococcus carnosus subsp. carnosus TM300"	0	0	0	0	0	1	2	0	0
"strain"	"Staphylococcus epidermidis ATCC 12228"	1	87	22	106	3	130	109	158	0
"strain"	"Staphylococcus epidermidis RP62A"	4	128	24	80	4	192	84	127	0
"strain"	"Staphylococcus haemolyticus JCSC1435"	0	20	3	4	0	27	21	10	0
"strain"	"Staphylococcus lugdunensis HKU09-01"	0	5	10	0	0	27	24	0	0
"strain"	"Staphylococcus lugdunensis N920143"	0	11	5	0	0	20	14	0	0
"strain"	"Staphylococcus pasteuri SP1"	0	3	2	0	0	15	9	0	0
"strain"	"Staphylococcus pseudintermedius ED99"	0	0	0	1	0	1	1	0	0
"strain"	"Staphylococcus pseudintermedius HKU10-03"	0	1	1	1	0	3	3	1	0
"strain"	"Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305"	0	2	0	0	0	11	6	0	0
"strain"	"Staphylococcus warneri SG1"	0	12	3	0	0	10	10	1	0
"strain"	"Stenotrophomonas maltophilia D457"	0	165	124	191	1	337	137	2101	2
"strain"	"Stenotrophomonas maltophilia JV3"	0	351	146	45	1	326	112	976	1
"strain"	"Stenotrophomonas maltophilia K279a"	0	162	146	254	3	299	105	2500	3
"strain"	"Stenotrophomonas maltophilia R551-3"	0	64	24	20	0	140	67	517	1
"strain"	"Streptobacillus moniliformis DSM 12112"	2	3	8	0	0	5	0	0	0
"strain"	"Streptococcus agalactiae 09mas018883"	0	3	4	45	2	7	14	114	2
"strain"	"Streptococcus agalactiae 2603V/R"	0	7	14	172	8	15	77	241	6
"strain"	"Streptococcus agalactiae A909"	0	2	10	62	2	9	7	102	2
"strain"	"Streptococcus agalactiae GD201008-001"	0	2	11	52	3	2	3	85	2
"strain"	"Streptococcus agalactiae ILRI005"	0	1	3	16	0	13	5	31	1
"strain"	"Streptococcus agalactiae NEM316"	0	4	8	85	2	12	29	116	3
"strain"	"Streptococcus agalactiae SA20-06"	0	3	7	10	0	5	1	32	0
"strain"	"Streptococcus anginosus C1051"	61	2	4	8	1	5	0	44	1
"strain"	"Streptococcus anginosus C238"	54	4	14	17	4	7	1	49	1
"strain"	"Streptococcus constellatus subsp. pharyngis C1050"	7	2	1	15	1	5	2	23	1
"strain"	"Streptococcus constellatus subsp. pharyngis C232"	5	1	0	12	1	9	0	32	0
"strain"	"Streptococcus constellatus subsp. pharyngis C818"	3	5	0	9	0	5	1	22	1
"strain"	"Streptococcus dysgalactiae subsp. equisimilis 167"	0	0	1	0	0	1	1	2	0
"strain"	"Streptococcus dysgalactiae subsp. equisimilis AC-2713"	0	2	0	0	0	2	4	6	0
"strain"	"Streptococcus dysgalactiae subsp. equisimilis ATCC 12394"	0	0	0	1	0	4	0	7	0
"strain"	"Streptococcus dysgalactiae subsp. equisimilis GGS_124"	0	1	0	1	0	0	2	0	0
"strain"	"Streptococcus dysgalactiae subsp. equisimilis RE378"	0	1	0	1	0	4	0	8	0
"strain"	"Streptococcus equi subsp. equi 4047"	0	0	0	1	0	0	1	0	0
"strain"	"Streptococcus equi subsp. zooepidemicus ATCC 35246"	0	0	0	0	0	2	0	2	0
"strain"	"Streptococcus gallolyticus subsp. gallolyticus ATCC 43143"	1	2	7	0	0	2	1	2	0
"strain"	"Streptococcus gallolyticus subsp. gallolyticus ATCC BAA-2069"	0	1	6	1	0	0	0	0	0
"strain"	"Streptococcus gallolyticus UCN34"	0	2	9	2	0	0	1	1	0
"strain"	"Streptococcus gordonii str. Challis substr. CH1"	5	14	26	34	2	41	41	125	0
"strain"	"Streptococcus infantarius subsp. infantarius CJ18"	0	5	22	0	0	7	20	3	0
"strain"	"Streptococcus intermedius B196"	3	3	1	11	0	9	3	25	0
"strain"	"Streptococcus intermedius C270"	2	0	0	11	0	8	0	23	1
"strain"	"Streptococcus intermedius JTH08"	0	2	3	7	0	8	2	21	0
"strain"	"Streptococcus lutetiensis 033"	1	2	7	0	0	3	3	3	0
"strain"	"Streptococcus macedonicus ACA-DC 198"	2	0	0	1	0	1	1	3	0
"strain"	"Streptococcus mitis B6"	52	107	28	95	1	313	128	440	0
"strain"	"Streptococcus mutans GS-5"	0	2	0	1	0	1	0	3	0
"strain"	"Streptococcus mutans LJ23"	2	2	0	1	0	0	0	2	0
"strain"	"Streptococcus mutans NN2025"	0	4	0	4	0	4	0	1	0
"strain"	"Streptococcus mutans UA159"	0	3	0	1	0	2	0	0	0
"strain"	"Streptococcus oligofermentans AS 1.3089"	1	11	5	10	1	18	5	51	2
"strain"	"Streptococcus oralis Uo5"	62	101	101	71	6	289	207	352	11
"strain"	"Streptococcus parasanguinis ATCC 15912"	179	65	153	183	7	213	123	767	5
"strain"	"Streptococcus parasanguinis FW213"	177	105	178	172	5	290	138	823	13
"strain"	"Streptococcus parauberis KCTC 11537"	0	1	2	0	0	2	0	0	0
"strain"	"Streptococcus pasteurianus ATCC 43144"	0	0	8	0	0	0	0	0	0
"strain"	"Streptococcus pneumoniae 670-6B"	2	9	9	5	1	33	24	30	1
"strain"	"Streptococcus pneumoniae 70585"	6	11	6	6	1	22	18	17	0
"strain"	"Streptococcus pneumoniae A026"	3	5	13	5	0	13	30	17	0
"strain"	"Streptococcus pneumoniae AP200"	2	6	6	3	0	18	20	15	0
"strain"	"Streptococcus pneumoniae CGSP14"	1	5	14	8	0	18	15	21	0
"strain"	"Streptococcus pneumoniae G54"	0	6	9	3	0	9	9	27	0
"strain"	"Streptococcus pneumoniae gamPNI0373"	2	3	7	7	0	20	18	16	0
"strain"	"Streptococcus pneumoniae Hungary19A-6"	3	10	9	13	1	25	24	53	2
"strain"	"Streptococcus pneumoniae INV104"	1	14	16	3	0	19	11	13	0
"strain"	"Streptococcus pneumoniae INV200"	0	7	6	2	0	24	13	31	1
"strain"	"Streptococcus pneumoniae JJA"	3	12	14	6	1	28	12	32	2
"strain"	"Streptococcus pneumoniae OXC141"	2	12	7	2	0	19	13	15	0
"strain"	"Streptococcus pneumoniae P1031"	6	7	8	5	0	22	18	28	0
"strain"	"Streptococcus pneumoniae R6"	2	6	13	3	0	38	18	19	0
"strain"	"Streptococcus pneumoniae SPN032672"	3	17	10	4	0	36	23	18	0
"strain"	"Streptococcus pneumoniae SPN033038"	2	5	9	5	0	36	28	19	0
"strain"	"Streptococcus pneumoniae SPN034156"	2	9	6	4	1	19	12	19	0
"strain"	"Streptococcus pneumoniae SPN034183"	0	9	14	3	0	14	19	15	0
"strain"	"Streptococcus pneumoniae SPN994038"	2	10	5	1	0	13	15	19	0
"strain"	"Streptococcus pneumoniae SPN994039"	5	5	5	1	0	14	12	12	0
"strain"	"Streptococcus pneumoniae SPNA45"	3	19	5	8	2	65	16	32	1
"strain"	"Streptococcus pneumoniae ST556"	0	5	9	5	0	18	27	23	0
"strain"	"Streptococcus pneumoniae Taiwan19F-14"	4	8	14	3	0	18	32	16	2
"strain"	"Streptococcus pneumoniae TCH8431/19A"	1	7	11	9	0	11	23	19	1
"strain"	"Streptococcus pneumoniae TIGR4"	4	7	13	5	0	16	16	24	0
"strain"	"Streptococcus pseudopneumoniae IS7493"	56	56	3	40	0	86	55	226	2
"strain"	"Streptococcus pyogenes A20"	0	4	0	5	1	7	3	13	0
"strain"	"Streptococcus pyogenes Alab49"	0	1	1	1	0	6	6	8	1
"strain"	"Streptococcus pyogenes HSC5"	0	3	3	2	0	6	3	4	1
"strain"	"Streptococcus pyogenes M1 476"	0	1	2	10	1	12	1	11	0
"strain"	"Streptococcus pyogenes MGAS10270"	0	3	1	0	0	5	3	4	0
"strain"	"Streptococcus pyogenes MGAS10394"	0	1	0	2	0	6	2	5	0
"strain"	"Streptococcus pyogenes MGAS10750"	0	1	1	1	0	7	4	4	0
"strain"	"Streptococcus pyogenes MGAS15252"	0	1	1	3	0	3	0	0	0
"strain"	"Streptococcus pyogenes MGAS1882"	0	1	1	0	0	3	0	2	0
"strain"	"Streptococcus pyogenes MGAS2096"	0	2	1	3	0	5	0	4	0
"strain"	"Streptococcus pyogenes MGAS315"	0	2	1	1	0	3	3	1	0
"strain"	"Streptococcus pyogenes MGAS6180"	0	2	3	2	0	5	0	2	0
"strain"	"Streptococcus pyogenes MGAS8232"	0	2	0	1	0	7	0	5	0
"strain"	"Streptococcus pyogenes MGAS9429"	0	0	2	3	0	6	1	2	0
"strain"	"Streptococcus pyogenes NZ131"	0	1	0	4	0	2	3	6	0
"strain"	"Streptococcus pyogenes SSI-1"	0	2	4	2	0	3	1	1	0
"strain"	"Streptococcus pyogenes str. Manfredo"	0	0	1	1	1	8	2	4	0
"strain"	"Streptococcus salivarius CCHSS3"	75	72	143	74	4	168	79	188	2
"strain"	"Streptococcus salivarius JIM8777"	139	112	142	94	2	307	129	179	0
"strain"	"Streptococcus sanguinis SK36"	50	39	123	8	2	29	35	63	0
"strain"	"Streptococcus suis 05ZYH33"	0	2	2	2	0	0	0	2	0
"strain"	"Streptococcus suis A7"	0	0	1	0	0	2	0	1	0
"strain"	"Streptococcus suis BM407"	0	1	1	2	0	4	1	5	0
"strain"	"Streptococcus suis D12"	0	0	0	0	0	2	0	1	0
"strain"	"Streptococcus suis D9"	0	1	1	0	0	3	0	0	0
"strain"	"Streptococcus suis GZ1"	0	0	2	1	0	7	1	1	0
"strain"	"Streptococcus suis JS14"	0	0	2	1	0	3	1	3	0
"strain"	"Streptococcus suis P1/7"	0	1	2	0	0	3	0	0	0
"strain"	"Streptococcus suis S735"	0	0	4	0	0	1	1	1	0
"strain"	"Streptococcus suis SC070731"	1	0	0	0	0	1	0	2	1
"strain"	"Streptococcus suis SC84"	0	0	1	1	0	1	1	0	0
"strain"	"Streptococcus suis SS12"	0	1	1	0	0	1	2	0	0
"strain"	"Streptococcus suis ST1"	1	0	1	0	0	1	0	0	0
"strain"	"Streptococcus suis ST3"	0	2	0	0	0	0	0	0	0
"strain"	"Streptococcus suis T15"	0	1	1	0	0	4	1	0	0
"strain"	"Streptococcus suis TL13"	0	0	0	0	0	2	1	1	0
"strain"	"Streptococcus suis YB51"	1	0	3	0	0	4	1	0	0
"strain"	"Streptococcus thermophilus CNRZ1066"	10	21	60	7	0	62	23	6	0
